Source,Target,counts,total_transaction_amount,Risk Index,Weight
EXTERNAL657442,CUST21436537,1,1264,0.3,379.2
EXTERNAL657584,CUST37547932,1,2700,0.6,1620
EXTERNAL657584,CUST60056259,1,1620,0.6,972
EXTERNAL657584,CUST82756356,1,1322,0.6,793.2
EXTERNAL659465,CUST84709973,1,7006,0.6,4203.6
EXTERNAL660501,CUST38098328,1,474.5,0.6,284.7
EXTERNAL661892,CUST69797278,1,13.5,0.3,4.05
EXTERNAL662669,CUST42907275,1,1700,0.3,510
EXTERNAL662669,CUST62353829,1,1729.5,0.3,518.85
EXTERNAL662669,CUST73352007,1,1484,0.3,445.2
EXTERNAL662669,CUST75162978,1,522.5,0.3,156.75
EXTERNAL662914,CUST29679797,1,196,0.6,117.6
EXTERNAL665910,CUST95598416,1,312.5,0.3,93.75
EXTERNAL666192,CUST68555173,1,268.5,0.3,80.55
EXTERNAL666231,CUST38098328,1,1380,0.6,828
EXTERNAL666578,CUST44909054,1,4445,0.6,2667
EXTERNAL666578,CUST80969567,1,4284,0.6,2570.4
EXTERNAL666768,CUST76399763,1,41532,0.3,12459.6
EXTERNAL666768,CUST89523953,1,6481,0.3,1944.3
EXTERNAL668702,CUST24255560,1,4888,0.3,1466.4
EXTERNAL668967,CUST49112623,1,3,0.3,0.9
EXTERNAL669004,CUST38998449,1,241,0.3,72.3
EXTERNAL669095,CUST93157710,1,113.5,0.6,68.1
EXTERNAL669866,CUST25476094,1,56,0.6,33.6
EXTERNAL670413,CUST44777016,1,1384,0.3,415.2
EXTERNAL670413,CUST96205645,1,1239,0.3,371.7
EXTERNAL671059,CUST88355131,1,1495,0.3,448.5
EXTERNAL671170,CUST30914972,1,23,0.3,6.9
EXTERNAL671505,CUST19764961,1,22701.5,0.3,6810.45
EXTERNAL671698,CUST42622303,1,1403.5,0.6,842.1
EXTERNAL671698,CUST94918950,1,1126.5,0.6,675.9
EXTERNAL673277,CUST28295610,1,670,0.3,201
EXTERNAL673461,CUST99281574,1,3.5,0.3,1.05
EXTERNAL674250,CUST82921884,1,1657.5,0.3,497.25
EXTERNAL674294,CUST73810538,1,530,0.6,318
EXTERNAL674952,CUST17997346,1,334,0.3,100.2
EXTERNAL674997,CUST24255560,1,1264,0.3,379.2
EXTERNAL675203,CUST78803542,1,694,0.3,208.2
EXTERNAL675648,CUST58130513,1,127,0.3,38.1
EXTERNAL675782,CUST25216525,1,6659,0.3,1997.7
EXTERNAL675937,CUST50538854,1,934.5,0.6,560.7
EXTERNAL676549,CUST60583010,1,8050,0.3,2415
EXTERNAL676549,CUST90195396,1,8160,0.3,2448
EXTERNAL676681,CUST89255843,1,3616,0.3,1084.8
EXTERNAL676758,CUST32492795,1,373.5,0.3,112.05
EXTERNAL676817,CUST97404838,1,1164,0.6,698.4
EXTERNAL678694,CUST77258732,1,1505,0.3,451.5
EXTERNAL679123,CUST20406227,1,380,0.6,228
EXTERNAL681570,CUST84709973,1,1382.5,0.6,829.5
EXTERNAL681605,CUST29363052,1,2105,0.3,631.5
EXTERNAL681605,CUST29837239,1,7962,0.3,2388.6
EXTERNAL681605,CUST38711842,1,404,0.3,121.2
EXTERNAL683500,CUST46447625,1,572,0.3,171.6
EXTERNAL684417,CUST30904591,1,1784,0.3,535.2
EXTERNAL685473,CUST35875963,1,362,0.3,108.6
EXTERNAL685901,CUST64366640,1,24,0.6,14.4
EXTERNAL685901,CUST81232964,1,31.5,0.6,18.9
EXTERNAL686047,CUST34250470,1,3218,0.3,965.4
EXTERNAL686047,CUST98184225,1,1856.5,0.3,556.95
EXTERNAL686580,CUST48233698,1,206,0.3,61.8
EXTERNAL686580,CUST51779153,1,6205,0.3,1861.5
EXTERNAL687221,CUST93300931,1,3890,0.6,2334
EXTERNAL687515,CUST72193210,1,137.5,0.3,41.25
EXTERNAL687978,CUST15503361,1,1246,0.3,373.8
EXTERNAL687978,CUST28813703,1,1843,0.3,552.9
EXTERNAL687978,CUST34756871,1,1050,0.3,315
EXTERNAL687978,CUST43422083,1,1610,0.3,483
EXTERNAL688101,CUST96067227,1,586,0.6,351.6
EXTERNAL688733,CUST92872028,1,630,0.3,189
EXTERNAL689194,CUST75611127,1,176,0.3,52.8
EXTERNAL689816,CUST34756871,1,1132.5,0.3,339.75
EXTERNAL690101,CUST80669678,1,1005,0.6,603
EXTERNAL690737,CUST18851796,1,274.5,0.6,164.7
EXTERNAL691267,CUST18010577,1,1053,0.6,631.8
EXTERNAL691525,CUST50875210,1,607.5,0.3,182.25
EXTERNAL692107,CUST47112719,1,1400,0.3,420
EXTERNAL692107,CUST67882150,1,807,0.3,242.1
EXTERNAL693646,CUST72986894,1,178,0.6,106.8
EXTERNAL693887,CUST50071501,1,44.5,0.3,13.35
EXTERNAL694965,CUST21436537,1,150,0.3,45
EXTERNAL695071,CUST32283109,1,339.5,0.3,101.85
EXTERNAL695268,CUST13316799,1,2700,0.3,810
EXTERNAL696577,CUST82921884,1,124,0.3,37.2
EXTERNAL696816,CUST34928306,1,1405.5,0.6,843.3
EXTERNAL696816,CUST39791936,1,956,0.6,573.6
EXTERNAL696816,CUST39820019,1,2266,0.6,1359.6
EXTERNAL697958,CUST17871991,1,3304,0.3,991.2
EXTERNAL698122,CUST14341608,1,1182,0.3,354.6
EXTERNAL698122,CUST58116627,1,824,0.3,247.2
EXTERNAL698122,CUST82542260,1,1966,0.3,589.8
EXTERNAL698122,CUST89185780,1,2790,0.3,837
EXTERNAL698127,CUST56065075,1,875.5,0.6,525.3
EXTERNAL699846,CUST14803339,1,1412,0.3,423.6
EXTERNAL699846,CUST57299711,1,1120,0.3,336
EXTERNAL699846,CUST71686100,1,1330,0.3,399
EXTERNAL700145,CUST43422083,1,30,0.3,9
EXTERNAL700888,CUST40709755,1,114,0.3,34.2
EXTERNAL702042,CUST54458295,1,35,0.6,21
EXTERNAL702255,CUST98262263,1,80,0.3,24
EXTERNAL702446,CUST24539383,1,349.5,0.3,104.85
EXTERNAL702704,CUST67094114,1,621,0.3,186.3
EXTERNAL703427,CUST34251561,1,12095,0.6,7257
EXTERNAL703427,CUST54938421,1,8013,0.3,2403.9
EXTERNAL703572,CUST32419908,1,198,0.6,118.8
EXTERNAL703798,CUST35850267,1,1077,0.3,323.1
EXTERNAL704750,CUST62850658,1,1855,0.3,556.5
EXTERNAL707171,CUST66369811,1,1913,0.3,573.9
EXTERNAL708029,CUST34502455,1,195,0.3,58.5
EXTERNAL709562,CUST92232880,1,735,0.6,441
EXTERNAL709678,CUST92232880,1,120,0.6,72
EXTERNAL709691,CUST56883807,1,37,0.3,11.1
EXTERNAL710815,CUST83124299,1,55,0.3,16.5
EXTERNAL710827,CUST81232964,1,914,0.6,548.4
EXTERNAL710908,CUST61821443,1,72,0.3,21.6
EXTERNAL714726,CUST55614695,1,1606,0.3,481.8
EXTERNAL715384,CUST29023114,1,54,0.6,32.4
EXTERNAL715687,CUST55005800,1,4689,0.3,1406.7
EXTERNAL715725,CUST71088646,1,152,0.6,91.2
EXTERNAL715836,CUST12586309,1,410,0.3,123
EXTERNAL715836,CUST29666291,1,4986.5,0.3,1495.95
EXTERNAL716217,CUST90480699,1,1640,0.3,492
EXTERNAL717356,CUST68297791,1,3216.5,0.3,964.95
EXTERNAL717479,CUST18385502,1,998,0.3,299.4
EXTERNAL717479,CUST22695181,1,1052.5,0.3,315.75
EXTERNAL717479,CUST47433367,1,2834,0.3,850.2
EXTERNAL717505,CUST35072124,1,3833,0.3,1149.9
EXTERNAL718241,CUST90585792,1,38,0.3,11.4
EXTERNAL718738,CUST32838242,1,200,0.6,120
EXTERNAL718738,CUST55464304,1,176,0.6,105.6
EXTERNAL719228,CUST36183285,1,180,0.3,54
EXTERNAL719602,CUST41899408,1,1121.5,0.3,336.45
EXTERNAL719602,CUST49547303,1,716,0.3,214.8
EXTERNAL720737,CUST94577407,1,1063.5,0.3,319.05
EXTERNAL721479,CUST51470945,1,82,0.3,24.6
EXTERNAL722349,CUST82985124,1,2165,0.3,649.5
EXTERNAL722729,CUST93370845,1,6270.5,0.3,1881.15
EXTERNAL722729,CUST99775407,1,404,0.3,121.2
EXTERNAL722949,CUST83124299,1,7060,0.3,2118
EXTERNAL723894,CUST31290969,1,894,0.3,268.2
EXTERNAL723894,CUST34478095,1,1857.5,0.3,557.25
EXTERNAL724116,CUST73937732,1,390,0.3,117
EXTERNAL724199,CUST32193850,1,1720,0.3,516
EXTERNAL724199,CUST39374989,1,2483,0.3,744.9
EXTERNAL724199,CUST57425574,1,1056,0.3,316.8
EXTERNAL724199,CUST67882150,1,1254,0.3,376.2
EXTERNAL724199,CUST94686907,1,1846,0.3,553.8
EXTERNAL724589,CUST89582940,1,30,0.6,18
EXTERNAL725720,CUST48935248,1,229,0.3,68.7
EXTERNAL725720,CUST55537469,1,3938,0.6,2362.8
EXTERNAL725720,CUST91005321,1,3163,0.3,948.9
EXTERNAL725844,CUST28813703,1,45,0.3,13.5
EXTERNAL726051,CUST32007618,1,351,0.3,105.3
EXTERNAL726081,CUST32417932,1,32,0.3,9.6
EXTERNAL726081,CUST55005800,1,52,0.3,15.6
EXTERNAL726902,CUST19764961,1,100,0.3,30
EXTERNAL727383,CUST67882150,1,92,0.3,27.6
EXTERNAL727460,CUST37136321,1,4728,0.3,1418.4
EXTERNAL727460,CUST56882939,1,4230,0.3,1269
EXTERNAL728138,CUST41720349,1,1104,0.6,662.4
EXTERNAL728138,CUST57288936,1,851,0.6,510.6
EXTERNAL728358,CUST34083787,1,1772.5,0.3,531.75
EXTERNAL728358,CUST75162978,1,545,0.3,163.5
EXTERNAL728358,CUST86193577,1,2250.5,0.3,675.15
EXTERNAL729112,CUST35740537,1,1990,0.6,1194
EXTERNAL729898,CUST64366640,1,230,0.6,138
EXTERNAL729898,CUST71113646,1,2360,0.6,1416
EXTERNAL729898,CUST88575448,1,9323,0.6,5593.8
EXTERNAL729898,CUST95931054,1,9939.5,0.6,5963.7
EXTERNAL730084,CUST76493457,1,8,0.3,2.4
EXTERNAL730383,CUST29510428,1,147.5,0.3,44.25
EXTERNAL730724,CUST75429953,1,294,0.3,88.2
EXTERNAL731144,CUST43421234,1,272,0.3,81.6
EXTERNAL731168,CUST87261752,1,49,0.6,29.4
EXTERNAL731245,CUST82059495,1,304,0.3,91.2
EXTERNAL731463,CUST94577407,1,600,0.3,180
EXTERNAL732848,CUST48233698,1,190,0.3,57
EXTERNAL733937,CUST14421422,1,425,0.3,127.5
EXTERNAL734218,CUST70977942,1,7410,1,7410
EXTERNAL734228,CUST31652369,1,44,0.3,13.2
EXTERNAL734375,CUST13695649,1,125.5,0.6,75.3
EXTERNAL734524,CUST68147585,1,20,0.3,6
EXTERNAL734841,CUST17997346,1,218,0.3,65.4
EXTERNAL734841,CUST26031101,1,3565.5,0.3,1069.65
EXTERNAL734841,CUST36178082,1,1036.5,0.3,310.95
EXTERNAL734841,CUST71954043,1,1001.5,0.3,300.45
EXTERNAL736606,CUST49698802,1,69.5,0.6,41.7
EXTERNAL736916,CUST83256896,1,3033.5,0.3,910.05
EXTERNAL736924,CUST54353517,1,29235,0.6,17541
EXTERNAL736924,CUST56065075,1,608,0.6,364.8
EXTERNAL737121,CUST82211624,1,200,0.3,60
EXTERNAL738418,CUST77258732,1,1680,0.3,504
EXTERNAL739130,CUST11240383,1,312,0.3,93.6
EXTERNAL739373,CUST66327417,1,3105,0.3,931.5
EXTERNAL739373,CUST69797278,1,38260,0.3,11478
EXTERNAL739373,CUST73800248,1,5086.5,0.3,1525.95
EXTERNAL739373,CUST98262263,1,33556,0.3,10066.8
EXTERNAL739427,CUST18080503,1,7187,0.6,4312.2
EXTERNAL743339,CUST50237501,1,1760,0.3,528
EXTERNAL743649,CUST18080503,1,1442.5,0.6,865.5
EXTERNAL745680,CUST87779877,1,132.5,0.3,39.75
EXTERNAL746125,CUST72193210,1,14,0.3,4.2
EXTERNAL746206,CUST16387074,1,221,0.3,66.3
EXTERNAL746215,CUST17871991,1,1941,0.3,582.3
EXTERNAL746235,CUST99654164,1,341,0.3,102.3
EXTERNAL747705,CUST10409922,1,1237,0.3,371.1
EXTERNAL748173,CUST90346975,1,1386,0.3,415.8
EXTERNAL748337,CUST81232964,1,2729,0.6,1637.4
EXTERNAL748686,CUST50237501,1,65.5,0.3,19.65
EXTERNAL750176,CUST99163899,1,1942.5,0.3,582.75
EXTERNAL750544,CUST34099327,1,3612,0.3,1083.6
EXTERNAL750544,CUST97452978,1,20296,0.3,6088.8
EXTERNAL750991,CUST91199927,1,672,0.3,201.6
EXTERNAL751268,CUST74056063,1,184,0.6,110.4
EXTERNAL752705,CUST88355131,1,1363,0.3,408.9
EXTERNAL752705,CUST96058239,1,1624.5,0.3,487.35
EXTERNAL753000,CUST77258732,1,100,0.3,30
EXTERNAL754609,CUST15503361,1,2168,0.3,650.4
EXTERNAL754609,CUST43659183,1,1119.5,0.3,335.85
EXTERNAL754609,CUST80371371,1,2468,0.3,740.4
EXTERNAL754623,CUST38566003,1,17,0.3,5.1
EXTERNAL754866,CUST67882150,1,14280,0.3,4284
EXTERNAL755011,CUST38043470,1,2542,0.6,1525.2
EXTERNAL755386,CUST25290610,1,7131,0.6,4278.6
EXTERNAL756234,CUST85893508,1,605,0.3,181.5
EXTERNAL756713,CUST45674350,1,3255,1,3255
EXTERNAL756713,CUST90480699,1,1473.5,0.3,442.05
EXTERNAL758350,CUST71088646,1,170,0.6,102
EXTERNAL758532,CUST28074411,1,3377,0.3,1013.1
EXTERNAL758532,CUST33480192,1,4155,0.3,1246.5
EXTERNAL758532,CUST45674350,2,5037,1,5037
EXTERNAL758532,CUST54938421,1,4136,0.3,1240.8
EXTERNAL758599,CUST94687811,1,6142,0.3,1842.6
EXTERNAL758777,CUST60941829,1,52,0.6,31.2
EXTERNAL759083,CUST84955420,1,400,0.6,240
EXTERNAL759208,CUST29607910,1,582,0.3,174.6
EXTERNAL759234,CUST16469620,1,30,0.3,9
EXTERNAL759539,CUST31203996,1,6210,0.3,1863
EXTERNAL760070,CUST39813987,1,98,0.3,29.4
EXTERNAL760293,CUST22498420,1,877,0.3,263.1
EXTERNAL760755,CUST77188529,1,130,0.3,39
EXTERNAL761564,CUST87731042,1,1508,0.3,452.4
EXTERNAL761684,CUST48478896,1,710,0.6,426
EXTERNAL762980,CUST81654004,1,1317,0.3,395.1
EXTERNAL763580,CUST17997346,1,356.5,0.3,106.95
EXTERNAL764283,CUST54938421,1,224,0.3,67.2
EXTERNAL764420,CUST78381392,1,2802,0.3,840.6
EXTERNAL766114,CUST25100749,1,121.5,0.3,36.45
EXTERNAL766358,CUST13022889,1,17554,0.3,5266.2
EXTERNAL766424,CUST38094022,1,10,0.6,6
EXTERNAL766759,CUST88436666,1,515,0.3,154.5
EXTERNAL766850,CUST51814553,1,1045,0.6,627
EXTERNAL766850,CUST92105501,1,479,0.6,287.4
EXTERNAL769251,CUST30904591,1,11795,0.3,3538.5
EXTERNAL769464,CUST89141759,1,179,0.6,107.4
EXTERNAL770984,CUST51470945,1,100,0.3,30
EXTERNAL771146,CUST81232964,1,274,0.6,164.4
EXTERNAL771191,CUST68297791,1,260,0.3,78
EXTERNAL771543,CUST54353517,1,5902,0.6,3541.2
EXTERNAL772200,CUST17871991,1,38,0.3,11.4
EXTERNAL772645,CUST18432152,1,187,0.3,56.1
EXTERNAL774153,CUST87727321,1,364,0.3,109.2
EXTERNAL775733,CUST89938830,1,76,0.6,45.6
EXTERNAL775754,CUST76493457,1,112,0.3,33.6
EXTERNAL776213,CUST18277944,1,1860.5,0.6,1116.3
EXTERNAL776213,CUST83877426,1,2320,0.6,1392
EXTERNAL776519,CUST18010577,1,1947,0.6,1168.2
EXTERNAL777805,CUST29725513,1,1408,0.6,844.8
EXTERNAL779186,CUST28453984,1,87.5,0.3,26.25
EXTERNAL779298,CUST18080503,1,1524,0.6,914.4
EXTERNAL779298,CUST34251561,1,17072,0.6,10243.2
EXTERNAL779767,CUST48478896,1,625,0.6,375
EXTERNAL779805,CUST28125890,1,1303.5,0.3,391.05
EXTERNAL780054,CUST93300931,1,3136,0.6,1881.6
EXTERNAL780296,CUST99281574,1,13370,0.3,4011
EXTERNAL780622,CUST84955420,1,370,0.6,222
EXTERNAL781268,CUST31290969,1,640,0.3,192
EXTERNAL781991,CUST68297791,1,1302,0.3,390.6
EXTERNAL782145,CUST87004445,1,146,0.3,43.8
EXTERNAL782406,CUST79971636,1,28,0.6,16.8
EXTERNAL784848,CUST12694182,1,4307.5,0.6,2584.5
EXTERNAL784848,CUST19459381,1,4804.5,0.6,2882.7
EXTERNAL784848,CUST37497310,1,7890,0.6,4734
EXTERNAL785181,CUST24623825,1,1802.5,0.3,540.75
EXTERNAL785181,CUST38173274,1,1014,0.3,304.2
EXTERNAL785181,CUST76210554,1,1423,0.3,426.9
EXTERNAL785425,CUST38188975,1,1110,0.6,666
EXTERNAL785425,CUST93157710,1,1055,0.6,633
EXTERNAL786322,CUST92872028,1,948,0.3,284.4
EXTERNAL787024,CUST51555596,1,132,0.3,39.6
EXTERNAL787079,CUST69473096,1,1304.5,0.3,391.35
EXTERNAL787106,CUST33118710,1,888,0.3,266.4
EXTERNAL787275,CUST25290610,1,1810,0.6,1086
EXTERNAL787603,CUST33707167,1,71,0.3,21.3
EXTERNAL788168,CUST77920458,1,664,0.3,199.2
EXTERNAL788231,CUST40703038,1,1108,0.6,664.8
EXTERNAL788671,CUST34502455,1,70,0.3,21
EXTERNAL789118,CUST52186949,1,119.5,0.3,35.85
EXTERNAL789499,CUST56743898,1,320,0.3,96
EXTERNAL790106,CUST60452458,1,218,0.3,65.4
EXTERNAL790411,CUST69081517,1,1392,0.3,417.6
EXTERNAL790530,CUST22575999,1,694,0.3,208.2
EXTERNAL790530,CUST60452458,1,992,0.3,297.6
EXTERNAL790701,CUST35358831,1,893,0.3,267.9
EXTERNAL790701,CUST63920832,1,4888,0.3,1466.4
EXTERNAL790916,CUST79801194,1,19842,0.3,5952.6
EXTERNAL791361,CUST92105501,1,60,0.6,36
EXTERNAL792371,CUST54437938,1,120,0.3,36
EXTERNAL794460,CUST13944316,1,4,0.6,2.4
EXTERNAL794590,CUST32419908,1,31,0.6,18.6
EXTERNAL795226,CUST37949989,1,3841,0.3,1152.3
EXTERNAL795226,CUST85449656,1,1442,0.3,432.6
EXTERNAL795226,CUST90195396,1,3330.5,0.3,999.15
EXTERNAL796334,CUST32838242,1,29,0.6,17.4
EXTERNAL797129,CUST35090415,1,2339.5,0.6,1403.7
EXTERNAL797129,CUST49442340,1,1297,0.6,778.2
EXTERNAL797772,CUST76493457,1,45616,0.3,13684.8
EXTERNAL798251,CUST29156003,1,825,0.3,247.5
EXTERNAL798254,CUST89273283,1,128,0.3,38.4
EXTERNAL798590,CUST49389828,1,642,0.6,385.2
EXTERNAL799928,CUST19764961,1,186.5,0.3,55.95
EXTERNAL800073,CUST18194858,1,1142,0.3,342.6
EXTERNAL800073,CUST61709557,1,1031,0.3,309.3
EXTERNAL800763,CUST24433165,1,245,0.6,147
EXTERNAL801056,CUST77258732,1,1660,0.3,498
EXTERNAL801060,CUST44348689,1,264,0.3,79.2
EXTERNAL801403,CUST83256896,1,108,0.3,32.4
EXTERNAL801485,CUST39216311,1,1119,0.3,335.7
EXTERNAL802264,CUST18826840,1,110,0.3,33
EXTERNAL802301,CUST53185470,1,1206.5,0.3,361.95
EXTERNAL803275,CUST48804147,1,2400,0.3,720
EXTERNAL804112,CUST48227096,1,294,0.3,88.2
EXTERNAL805168,CUST87635633,1,1760,0.3,528
EXTERNAL806507,CUST31299272,1,6728,0.6,4036.8
EXTERNAL806507,CUST32419908,1,6616,0.6,3969.6
EXTERNAL806507,CUST55537469,1,10900,0.6,6540
EXTERNAL806507,CUST84709973,1,10440,0.6,6264
EXTERNAL806783,CUST22954234,1,1008,0.3,302.4
EXTERNAL806783,CUST42143950,1,27460,0.3,8238
EXTERNAL806783,CUST53118934,1,513,0.3,153.9
EXTERNAL807881,CUST87779877,1,29.5,0.3,8.85
EXTERNAL808154,CUST87779877,1,2444,0.3,733.2
EXTERNAL809577,CUST24539383,1,48750,0.3,14625
EXTERNAL809685,CUST56743898,1,4971.5,0.3,1491.45
EXTERNAL809786,CUST90585792,1,52,0.3,15.6
EXTERNAL810734,CUST80775167,1,70,0.3,21
EXTERNAL812630,CUST35850267,1,120,0.3,36
EXTERNAL812977,CUST19045186,1,884,0.3,265.2
EXTERNAL813071,CUST28899102,1,150,0.3,45
EXTERNAL813071,CUST92888820,1,135.5,0.3,40.65
EXTERNAL814109,CUST45577461,1,5744,0.3,1723.2
EXTERNAL814615,CUST56743935,1,1014,0.3,304.2
EXTERNAL815208,CUST63606829,1,900,0.6,540
EXTERNAL815508,CUST91848246,1,1925,0.3,577.5
EXTERNAL816141,CUST81654004,1,136.5,0.3,40.95
EXTERNAL817034,CUST46447625,1,2476,0.3,742.8
EXTERNAL817034,CUST77188529,1,1825,0.3,547.5
EXTERNAL817034,CUST78293033,1,2370,0.3,711
EXTERNAL818129,CUST38711842,1,565,0.3,169.5
EXTERNAL818174,CUST40709755,1,5563.5,0.3,1669.05
EXTERNAL819853,CUST38098328,1,34,0.6,20.4
EXTERNAL820253,CUST89312065,1,15,0.3,4.5
EXTERNAL820906,CUST29679797,1,57.5,0.6,34.5
EXTERNAL820923,CUST73707963,1,352,0.6,211.2
EXTERNAL821563,CUST61642644,1,1043,0.3,312.9
EXTERNAL821563,CUST68916012,1,1587.5,0.3,476.25
EXTERNAL821563,CUST78554577,1,2318,0.3,695.4
EXTERNAL821854,CUST81232964,1,1670,0.6,1002
EXTERNAL821888,CUST44777016,1,176,0.3,52.8
EXTERNAL821936,CUST37136321,1,7305,0.3,2191.5
EXTERNAL821936,CUST44451318,1,2300,0.3,690
EXTERNAL821936,CUST89020741,1,2431.5,0.3,729.45
EXTERNAL821936,CUST89573975,1,1444,0.3,433.2
EXTERNAL822650,CUST24539383,1,955,0.3,286.5
EXTERNAL822843,CUST58527787,1,1240,0.6,744
EXTERNAL822857,CUST93157710,1,0,0.6,0
EXTERNAL824239,CUST55464304,1,1176,0.6,705.6
EXTERNAL824521,CUST35850267,1,185,0.3,55.5
EXTERNAL825498,CUST47110564,1,463.5,0.3,139.05
EXTERNAL825498,CUST92232880,1,329,0.6,197.4
EXTERNAL825610,CUST19913725,1,451,0.3,135.3
EXTERNAL825632,CUST43824866,1,372.5,0.3,111.75
EXTERNAL826502,CUST73707963,1,828,0.6,496.8
EXTERNAL827137,CUST45577461,1,2039,0.3,611.7
EXTERNAL828698,CUST18010577,1,1599,0.6,959.4
EXTERNAL829197,CUST47469087,1,868,0.3,260.4
EXTERNAL830062,CUST96672931,1,66,0.3,19.8
EXTERNAL831482,CUST55005800,1,404.5,0.3,121.35
EXTERNAL832522,CUST49389828,1,4102,0.6,2461.2
EXTERNAL833117,CUST94577407,1,3200,0.3,960
EXTERNAL833762,CUST69307740,1,1,0.3,0.3
EXTERNAL833856,CUST28899102,1,103,0.3,30.9
EXTERNAL835024,CUST88436666,1,4891,0.3,1467.3
EXTERNAL835924,CUST43421234,1,174,0.3,52.2
EXTERNAL836715,CUST48804147,1,454,0.3,136.2
EXTERNAL836890,CUST24889770,1,1296,0.3,388.8
EXTERNAL836890,CUST96702713,1,9498.5,0.3,2849.55
EXTERNAL837316,CUST29607910,1,47.5,0.3,14.25
EXTERNAL838876,CUST33059790,1,120,1,120
EXTERNAL839083,CUST23501713,1,19,0.3,5.7
EXTERNAL839588,CUST54606598,1,1618,0.6,970.8
EXTERNAL839588,CUST97271711,1,1500,0.6,900
EXTERNAL840287,CUST72193210,1,1200,0.3,360
EXTERNAL840872,CUST61709557,1,176,0.3,52.8
EXTERNAL840984,CUST93669479,1,2270,0.3,681
EXTERNAL842003,CUST28984415,1,2428,0.3,728.4
EXTERNAL842187,CUST83124299,1,1153,0.3,345.9
EXTERNAL842410,CUST26381945,1,18266.5,0.6,10959.9
EXTERNAL842410,CUST49442340,1,9088,0.6,5452.8
EXTERNAL842410,CUST56920984,1,13802,0.6,8281.2
EXTERNAL842893,CUST47469087,1,581,0.3,174.3
EXTERNAL843673,CUST99931838,1,40,0.3,12
EXTERNAL843893,CUST29510428,1,55,0.3,16.5
EXTERNAL844011,CUST32838242,1,748,0.6,448.8
EXTERNAL844011,CUST55464304,1,2018,0.6,1210.8
EXTERNAL844011,CUST76191589,1,1746.5,0.6,1047.9
EXTERNAL844011,CUST87261752,1,1604,0.6,962.4
EXTERNAL844516,CUST54490370,1,1222,0.3,366.6
EXTERNAL845901,CUST94577407,1,19,0.3,5.7
EXTERNAL847072,CUST87731042,1,5365,0.3,1609.5
EXTERNAL848284,CUST57312630,1,29.5,0.3,8.85
EXTERNAL848562,CUST32419908,1,6138,0.6,3682.8
EXTERNAL848562,CUST39732579,1,13732,0.6,8239.2
EXTERNAL848562,CUST76416406,1,1289,0.6,773.4
EXTERNAL848562,CUST87899025,1,12551,0.6,7530.6
EXTERNAL848616,CUST80669678,1,1256,0.6,753.6
EXTERNAL848826,CUST41985264,1,156,0.3,46.8
EXTERNAL849278,CUST73937732,1,39,0.3,11.7
EXTERNAL850852,CUST32838242,1,1400,0.6,840
EXTERNAL851485,CUST25290610,1,58654.5,0.6,35192.7
EXTERNAL851672,CUST40531218,1,2803,0.6,1681.8
EXTERNAL851807,CUST50071501,1,2388,0.3,716.4
EXTERNAL852385,CUST13944316,1,130,0.6,78
EXTERNAL852890,CUST89273283,1,25,0.3,7.5
EXTERNAL853169,CUST32838242,1,162.5,0.6,97.5
EXTERNAL853413,CUST20406227,1,6894,0.6,4136.4
EXTERNAL853886,CUST67094114,1,1160,0.3,348
EXTERNAL853997,CUST56623989,1,8632.5,0.6,5179.5
EXTERNAL853997,CUST76310070,1,6340,0.6,3804
EXTERNAL853997,CUST92537028,1,761.5,0.6,456.9
EXTERNAL854233,CUST32838242,1,212,0.6,127.2
EXTERNAL854364,CUST32838242,1,740,0.6,444
EXTERNAL854364,CUST39791936,1,1169,0.6,701.4
EXTERNAL854836,CUST75162978,1,644,0.3,193.2
EXTERNAL854907,CUST28453984,1,1220,0.3,366
EXTERNAL855084,CUST80775167,1,104,0.3,31.2
EXTERNAL855084,CUST90320235,1,3295,0.3,988.5
EXTERNAL856363,CUST24255560,1,2890,0.3,867
EXTERNAL857677,CUST22091201,1,2449.5,0.3,734.85
EXTERNAL857677,CUST35850267,1,996,0.3,298.8
EXTERNAL857677,CUST40642386,1,2003,0.3,600.9
EXTERNAL857751,CUST93300931,1,125.5,0.6,75.3
EXTERNAL857951,CUST82211624,1,4194,0.3,1258.2
EXTERNAL858078,CUST87635633,1,261,0.3,78.3
EXTERNAL858706,CUST30222372,1,1520,0.3,456
EXTERNAL858706,CUST37136321,1,680,0.3,204
EXTERNAL858837,CUST50810697,1,85,0.3,25.5
EXTERNAL860474,CUST92537028,1,815.5,0.6,489.3
EXTERNAL861885,CUST73707963,1,6,0.6,3.6
EXTERNAL862605,CUST89582940,1,6,0.6,3.6
EXTERNAL863243,CUST53185470,1,320,0.3,96
EXTERNAL863921,CUST94918950,1,234,0.6,140.4
EXTERNAL864289,CUST90346975,1,681,0.3,204.3
EXTERNAL865039,CUST29607910,1,32,0.3,9.6
EXTERNAL865152,CUST34502455,1,2384,0.3,715.2
EXTERNAL865152,CUST49112623,1,1580,0.3,474
EXTERNAL865152,CUST54570501,1,3803,0.3,1140.9
EXTERNAL865152,CUST69837875,1,1140.5,0.3,342.15
EXTERNAL865638,CUST75072593,1,200,0.3,60
EXTERNAL865799,CUST68082399,1,1801,0.6,1080.6
EXTERNAL865799,CUST89141759,1,3937,0.6,2362.2
EXTERNAL868654,CUST12694182,1,240,0.6,144
