Source,Target,counts,Amount,Risk Index,Weight
EXTERNAL919103,CUST96855426,1,42.5,0.3,12.75
CUST43573190,CUST16469620,1,42,0.3,12.6
CUST65966861,CUST87779877,1,42,0.3,12.6
EXTERNAL391969,CUST36183285,1,42,0.3,12.6
EXTERNAL417504,CUST60309652,1,42,0.3,12.6
EXTERNAL459619,CUST52971160,1,42,0.3,12.6
EXTERNAL649326,CUST22575999,1,42,0.3,12.6
EXTERNAL649326,CUST78803542,1,42,0.3,12.6
EXTERNAL298447,CUST80923417,1,41.5,0.3,12.45
EXTERNAL570228,CUST87153203,1,41.5,0.3,12.45
CUST18510265,EXTERNAL277162,1,41,0.3,12.3
EXTERNAL239796,CUST38966266,1,41,0.3,12.3
CUST29067181,EXTERNAL688930,1,40,0.3,12
CUST29173920,CUST64222586,1,40,0.3,12
CUST33776955,CUST82211624,1,40,0.3,12
CUST48635388,EXTERNAL931050,1,40,0.3,12
EXTERNAL285627,CUST43421234,1,40,0.3,12
EXTERNAL580394,CUST73800248,1,40,0.3,12
EXTERNAL648468,CUST80429850,1,40,0.3,12
EXTERNAL843673,CUST99931838,1,40,0.3,12
EXTERNAL914239,CUST34502455,1,40,0.3,12
CUST26338008,EXTERNAL688930,1,39,0.3,11.7
EXTERNAL849278,CUST73937732,1,39,0.3,11.7
CUST22927014,EXTERNAL931050,1,38.5,0.3,11.55
EXTERNAL224910,CUST80923417,1,38.5,0.3,11.55
CUST46302125,CUST39216311,1,38,0.3,11.4
EXTERNAL718241,CUST90585792,1,38,0.3,11.4
EXTERNAL772200,CUST17871991,1,38,0.3,11.4
CUST62231628,CUST48808682,1,37.5,0.3,11.25
CUST30100945,EXTERNAL277162,1,37,0.3,11.1
EXTERNAL634670,CUST17997346,1,37,0.3,11.1
EXTERNAL709691,CUST56883807,1,37,0.3,11.1
CUST15182071,CUST97617768,1,36.5,0.3,10.95
CUST34572651,CUST94687811,1,36,0.3,10.8
CUST54897490,CUST40682551,1,36,0.3,10.8
CUST56131347,EXTERNAL561193,1,36,0.3,10.8
CUST79877760,CUST52898455,1,36,0.3,10.8
CUST80174234,CUST42220260,1,35.5,1,35.5
CUST39529653,CUST57312630,1,35,0.3,10.5
CUST54998889,EXTERNAL801218,1,35,0.3,10.5
CUST84610566,EXTERNAL147831,1,35,0.3,10.5
CUST87779877,EXTERNAL625679,1,35,0.3,10.5
EXTERNAL142003,CUST28813703,1,35,0.3,10.5
EXTERNAL538910,CUST74327086,1,35,0.3,10.5
EXTERNAL599543,CUST92988912,1,35,0.3,10.5
EXTERNAL900835,CUST22498420,1,35,0.3,10.5
CUST22409295,EXTERNAL277162,1,34,0.3,10.2
CUST22498420,CUST99486954,1,34,0.3,10.2
CUST26092502,EXTERNAL800073,1,34,0.3,10.2
CUST30480621,CUST80923417,1,34,0.3,10.2
CUST99437922,CUST80038227,1,34,0.3,10.2
EXTERNAL352145,CUST60309652,1,34,0.3,10.2
CUST14482109,CUST26958534,1,33,0.3,9.9
CUST73079564,EXTERNAL277162,1,33,0.3,9.9
EXTERNAL502542,CUST28564744,1,33,0.3,9.9
EXTERNAL613561,CUST50071501,1,33,0.3,9.9
CUST58607423,CUST85302937,1,32.5,0.3,9.75
EXTERNAL152355,CUST49547303,1,32.5,0.3,9.75
CUST39803091,EXTERNAL625679,1,32,0.3,9.6
CUST42088535,CUST31290969,1,32,0.3,9.6
CUST85769551,EXTERNAL174591,1,32,0.6,19.2
CUST89807452,EXTERNAL373224,1,32,0.3,9.6
EXTERNAL726081,CUST32417932,1,32,0.3,9.6
EXTERNAL865039,CUST29607910,1,32,0.3,9.6
CUST17515118,CUST79739701,1,31,0.3,9.3
CUST64032162,CUST28984415,1,31,0.3,9.3
CUST75429953,CUST80038227,1,31,0.3,9.3
CUST95802613,EXTERNAL717927,1,31,0.3,9.3
EXTERNAL239796,CUST13567965,1,31,0.3,9.3
CUST19791581,EXTERNAL701668,1,30,0.3,9
CUST24889770,EXTERNAL717927,1,30,0.3,9
CUST37270380,CUST12586309,1,30,0.3,9
CUST42734389,EXTERNAL701668,1,30,0.3,9
CUST45381772,CUST60256318,1,30,0.3,9
CUST56054611,CUST28295610,1,30,0.3,9
CUST57495164,EXTERNAL419172,1,30,0.3,9
CUST64585124,CUST87004445,1,30,0.3,9
CUST82441602,CUST50237501,1,30,0.3,9
EXTERNAL258215,CUST57312630,1,30,0.3,9
EXTERNAL337472,CUST31203996,1,30,0.3,9
EXTERNAL406661,CUST31290969,1,30,0.3,9
EXTERNAL452018,CUST57312630,1,30,0.3,9
EXTERNAL501812,CUST31652369,1,30,0.3,9
EXTERNAL519910,CUST57312630,1,30,0.3,9
EXTERNAL553006,CUST85769551,1,30,0.6,18
EXTERNAL700145,CUST43422083,1,30,0.3,9
EXTERNAL759234,CUST16469620,1,30,0.3,9
EXTERNAL910583,CUST60256318,1,30,0.3,9
EXTERNAL917774,CUST10692732,1,30,0.3,9
EXTERNAL933765,CUST78554577,1,30,0.3,9
CUST53270747,EXTERNAL439731,1,29.5,0.3,8.85
EXTERNAL807881,CUST87779877,1,29.5,0.3,8.85
EXTERNAL848284,CUST57312630,1,29.5,0.3,8.85
CUST74563308,CUST33480192,1,29,0.3,8.7
EXTERNAL196442,CUST19791581,1,29,0.3,8.7
EXTERNAL430716,CUST89273283,1,29,0.3,8.7
CUST24782428,CUST44605894,1,28,0.3,8.4
CUST84610566,CUST69797278,1,28,0.3,8.4
CUST87816238,CUST57312630,1,28,0.3,8.4
CUST88813989,CUST99775407,1,28,0.3,8.4
CUST96314716,CUST48804147,1,28,0.3,8.4
CUST97719636,CUST35875963,1,28,0.3,8.4
CUST98692742,CUST99559288,1,28,0.3,8.4
EXTERNAL476716,CUST80038227,1,28,0.3,8.4
EXTERNAL273233,CUST28125890,1,27.5,0.3,8.25
CUST24889770,CUST52971160,1,27,0.3,8.1
CUST86587232,CUST57312630,1,27,0.3,8.1
EXTERNAL951488,CUST85302937,1,27,0.3,8.1
CUST66479584,EXTERNAL701668,1,26.5,0.3,7.95
CUST59414481,CUST74327086,1,26,0.3,7.8
CUST76050174,CUST70977942,1,26,1,26
EXTERNAL312836,CUST29599066,1,26,0.3,7.8
EXTERNAL380097,CUST79138251,1,26,0.3,7.8
CUST22498420,CUST60256318,1,25.5,0.3,7.65
EXTERNAL472607,CUST21436537,1,25.5,0.3,7.65
CUST22806740,CUST33059790,1,25,1,25
CUST26600312,EXTERNAL515619,1,25,0.3,7.5
CUST69825409,CUST57312630,1,25,0.3,7.5
CUST79503914,CUST43421234,1,25,0.3,7.5
EXTERNAL285923,CUST95392160,1,25,0.3,7.5
EXTERNAL432263,CUST36183285,1,25,0.3,7.5
EXTERNAL636908,CUST38998449,1,25,0.3,7.5
EXTERNAL852890,CUST89273283,1,25,0.3,7.5
CUST10288936,CUST55614695,1,24,0.3,7.2
CUST22508613,EXTERNAL907939,1,24,0.3,7.2
CUST67906626,CUST93823788,1,24,0.3,7.2
CUST72111125,CUST99442802,1,24,0.3,7.2
CUST85284724,EXTERNAL897509,1,24,0.3,7.2
CUST86981142,CUST67775829,1,24,0.3,7.2
EXTERNAL304269,CUST25216525,1,24,0.3,7.2
EXTERNAL556899,CUST47469087,1,24,0.3,7.2
EXTERNAL642869,CUST57312630,1,24,0.3,7.2
EXTERNAL628606,CUST89312065,1,23.5,0.3,7.05
EXTERNAL644037,CUST21142837,1,23,0.3,6.9
EXTERNAL656369,CUST13022889,1,23,0.3,6.9
EXTERNAL671170,CUST30914972,1,23,0.3,6.9
CUST81901840,EXTERNAL718485,1,22.5,0.3,6.75
EXTERNAL525279,CUST57312630,1,22.5,0.3,6.75
CUST97417692,CUST51470945,1,22,0.3,6.6
EXTERNAL350569,CUST57312630,1,22,0.3,6.6
CUST48808682,CUST20442883,1,21,0.3,6.3
CUST20381723,CUST88436666,1,20.5,0.3,6.15
CUST53488913,CUST24474339,1,20.5,0.3,6.15
CUST70977942,EXTERNAL960998,1,20.5,1,20.5
CUST18858097,CUST31937466,1,20,0.3,6
CUST55203350,CUST78554577,1,20,0.3,6
CUST56078132,CUST17871991,1,20,0.3,6
CUST63448904,CUST70005385,1,20,0.3,6
CUST68252263,CUST29607910,1,20,0.3,6
CUST91975392,EXTERNAL701668,1,20,0.3,6
EXTERNAL198556,CUST48233698,1,20,0.3,6
EXTERNAL375407,CUST30904591,1,20,0.3,6
EXTERNAL430290,CUST72239801,1,20,0.3,6
EXTERNAL528473,CUST64222586,1,20,0.3,6
EXTERNAL564615,CUST55005800,1,20,0.3,6
EXTERNAL606248,CUST18385502,1,20,0.3,6
EXTERNAL734524,CUST68147585,1,20,0.3,6
CUST86580555,CUST54938421,1,19.5,0.3,5.85
EXTERNAL501868,CUST72193210,1,19.5,0.3,5.85
CUST11729791,CUST34756871,1,19,0.3,5.7
CUST60524849,CUST51470945,1,19,0.3,5.7
EXTERNAL839083,CUST23501713,1,19,0.3,5.7
EXTERNAL845901,CUST94577407,1,19,0.3,5.7
CUST45375593,EXTERNAL701668,1,18,0.3,5.4
EXTERNAL299509,CUST37694200,1,18,0.3,5.4
EXTERNAL923192,CUST89273283,1,18,0.3,5.4
EXTERNAL402045,CUST93669479,1,17,0.3,5.1
EXTERNAL754623,CUST38566003,1,17,0.3,5.1
CUST57390831,CUST28899102,1,16.5,0.3,4.95
CUST18752246,EXTERNAL366135,1,16,0.3,4.8
CUST22498420,CUST37684134,1,16,0.3,4.8
CUST24277940,CUST78554577,1,16,0.3,4.8
CUST28500829,CUST78445149,1,16,0.3,4.8
CUST31556474,CUST47437733,1,16,0.3,4.8
CUST81777790,CUST45674350,1,16,1,16
EXTERNAL430265,CUST26958534,1,16,0.3,4.8
CUST45764755,CUST67775829,1,15,0.3,4.5
CUST63399642,CUST26141961,1,15,0.3,4.5
CUST82566098,CUST11025700,1,15,0.3,4.5
CUST88202891,CUST93823788,1,15,0.3,4.5
EXTERNAL247078,CUST69081517,1,15,0.3,4.5
EXTERNAL820253,CUST89312065,1,15,0.3,4.5
EXTERNAL873090,CUST68297791,1,15,0.3,4.5
CUST12456988,CUST89137381,1,14,0.3,4.2
CUST39034458,CUST90195396,1,14,0.3,4.2
CUST62825336,CUST82211624,1,14,0.3,4.2
EXTERNAL196734,CUST12344389,1,14,0.3,4.2
EXTERNAL529972,CUST19764961,1,14,0.3,4.2
EXTERNAL746125,CUST72193210,1,14,0.3,4.2
EXTERNAL939562,CUST18826840,1,14,0.3,4.2
EXTERNAL428081,CUST62878936,1,13.5,0.3,4.05
EXTERNAL581597,CUST90921813,1,13.5,0.3,4.05
EXTERNAL661892,CUST69797278,1,13.5,0.3,4.05
EXTERNAL951580,CUST33707167,1,13.5,0.3,4.05
CUST11133887,CUST47437733,1,13,0.3,3.9
CUST36230428,CUST29607910,1,13,0.3,3.9
CUST64733032,CUST33118710,1,13,0.3,3.9
EXTERNAL915383,CUST83823297,1,13,0.3,3.9
CUST38510941,CUST23501713,1,12,0.3,3.6
EXTERNAL139415,CUST77258732,1,12,0.3,3.6
EXTERNAL912827,CUST67775829,1,12,0.3,3.6
EXTERNAL488198,CUST18903712,1,11.5,0.3,3.45
CUST40142953,CUST24434573,1,11,0.3,3.3
CUST25880537,CUST95701952,1,10.5,0.3,3.15
CUST11306504,CUST41985264,1,10,0.3,3
CUST17433731,CUST13288612,1,10,0.3,3
CUST31556474,EXTERNAL264549,1,10,0.3,3
CUST40058121,CUST88718854,1,10,0.3,3
CUST45070426,CUST85302937,1,10,0.3,3
CUST54824712,CUST51470945,1,10,0.3,3
CUST72829235,CUST26141961,1,10,0.3,3
CUST80174234,EXTERNAL783366,1,10,1,10
CUST82958519,CUST83256896,1,10,0.3,3
CUST85095091,EXTERNAL429002,1,10,0.3,3
CUST88063767,EXTERNAL964124,1,10,0.3,3
EXTERNAL150151,CUST32283109,1,10,0.3,3
EXTERNAL523873,CUST88355131,1,10,0.3,3
EXTERNAL547317,CUST68297791,1,10,0.3,3
EXTERNAL897462,CUST21436537,1,10,0.3,3
EXTERNAL902291,CUST61709557,1,10,0.3,3
CUST24606216,CUST61821443,1,9.5,0.3,2.85
CUST35842264,CUST78554577,1,9,0.3,2.7
CUST70072353,CUST19045186,1,9,0.3,2.7
CUST87558691,CUST94577407,1,9,0.3,2.7
EXTERNAL973075,CUST72055524,1,9,0.3,2.7
EXTERNAL973892,CUST35358831,1,9,0.3,2.7
CUST43701846,CUST78554577,1,8.5,0.3,2.55
CUST46458919,CUST87004445,1,8.5,0.3,2.55
CUST19791581,EXTERNAL904935,1,8,0.3,2.4
CUST27451723,CUST31937466,1,8,0.3,2.4
CUST68915145,EXTERNAL801218,1,8,0.3,2.4
CUST75674030,CUST51794708,1,8,0.3,2.4
CUST95706352,CUST28295610,1,8,0.3,2.4
EXTERNAL154057,CUST12825907,1,8,0.3,2.4
EXTERNAL730084,CUST76493457,1,8,0.3,2.4
CUST40037446,EXTERNAL904935,1,7.5,0.3,2.25
CUST44605894,EXTERNAL212623,1,6.5,0.3,1.95
CUST43074815,CUST33118710,1,6,0.3,1.8
CUST53102851,CUST90921813,1,6,0.3,1.8
CUST61062194,CUST80775167,1,6,0.3,1.8
EXTERNAL861885,CUST73707963,1,6,0.6,3.6
EXTERNAL544577,CUST92988912,1,5.5,0.3,1.65
CUST15246994,CUST87635633,1,5,0.3,1.5
CUST19045186,CUST97564796,1,5,0.3,1.5
CUST62630677,EXTERNAL800073,1,5,0.3,1.5
CUST84972869,CUST35358831,1,5,0.3,1.5
EXTERNAL301590,CUST84769011,1,5,0.3,1.5
EXTERNAL346271,CUST64222586,1,5,0.3,1.5
EXTERNAL634585,CUST63505111,1,5,0.3,1.5
EXTERNAL924537,CUST76493457,1,5,0.3,1.5
EXTERNAL976580,CUST60309652,1,5,0.3,1.5
CUST86587232,EXTERNAL413952,1,4.5,0.3,1.35
CUST22368328,CUST10692732,1,4,0.3,1.2
CUST55257702,CUST68147585,1,4,0.3,1.2
CUST63505111,EXTERNAL954537,1,4,0.3,1.2
CUST97554293,EXTERNAL677037,1,4,0.3,1.2
EXTERNAL291214,CUST19988152,1,4,0.3,1.2
EXTERNAL323134,CUST97564796,1,4,0.3,1.2
EXTERNAL888440,CUST54490370,1,4,0.3,1.2
EXTERNAL921555,CUST67674464,1,4,0.3,1.2
CUST26726898,EXTERNAL780867,1,3.5,0.3,1.05
EXTERNAL673461,CUST99281574,1,3.5,0.3,1.05
CUST51501732,CUST57212625,1,3,0.3,0.9
EXTERNAL531564,CUST68105048,1,3,0.3,0.9
EXTERNAL582731,CUST99281574,1,3,0.3,0.9
EXTERNAL668967,CUST49112623,1,3,0.3,0.9
EXTERNAL155383,CUST32007618,1,2.5,0.3,0.75
CUST25532779,EXTERNAL419172,1,2,0.3,0.6
CUST37683330,CUST32283109,1,2,0.3,0.6
CUST73721706,CUST67094114,1,2,0.3,0.6
EXTERNAL355999,CUST85893508,1,2,0.3,0.6
EXTERNAL935674,CUST99931838,1,2,0.3,0.6
CUST76009290,CUST35850267,1,1.5,0.3,0.45
CUST86918580,EXTERNAL250753,1,1.5,0.3,0.45
EXTERNAL917030,CUST29599066,1,1.5,0.3,0.45
CUST26747026,CUST13022889,1,1,0.3,0.3
CUST47137055,CUST73937732,1,1,0.3,0.3
CUST53834711,CUST47437733,1,1,0.3,0.3
CUST57439795,CUST62850658,1,1,0.3,0.3
EXTERNAL547694,CUST55614695,1,1,0.3,0.3
EXTERNAL833762,CUST69307740,1,1,0.3,0.3
EXTERNAL928369,CUST24255560,1,1,0.3,0.3
CUST10530118,CUST12586309,1,0,0.3,0
CUST19460777,CUST85893508,1,0,0.3,0
CUST22403161,CUST27634902,1,0,0.3,0
CUST29132006,CUST94577407,1,0,0.3,0
CUST36217776,CUST32007618,1,0,0.3,0
CUST36419645,EXTERNAL907939,1,0,0.3,0
CUST53065611,CUST28813703,1,0,0.3,0
CUST70977942,CUST27634902,1,0,1,0
CUST72752478,CUST27634902,1,0,0.3,0
CUST85276955,CUST93823788,1,0,0.3,0
EXTERNAL112763,CUST75162978,1,0,0.3,0
EXTERNAL303022,CUST60452458,1,0,0.3,0
EXTERNAL304081,CUST24255560,1,0,0.3,0
EXTERNAL307896,CUST57312630,1,0,0.3,0
EXTERNAL501077,CUST85893508,1,0,0.3,0
EXTERNAL918729,CUST82211624,1,0,0.3,0
